project,name,statement_density,control_density,difference,match_distance
formalized-logic,Zero.term_eq,0.7233996,0.76325005,-0.039850473,0.0
formalized-logic,One.term_eq,0.6935675,0.76525295,-0.07168543,0.0
formalized-logic,numeral_succ,0.78483015,0.7718802,0.012949944,0.021342779035508762
formalized-logic,numeral_add_two,0.78149796,0.7209999,0.06049806,0.02222746933297143
formalized-logic,Add.positive_iff,0.73513997,0.7233336,0.011806369,0.0
formalized-logic,npow_zero,0.75474703,0.8130635,-0.05831647,0.0
formalized-logic,npow_positive_iff,0.7028361,0.7242833,-0.021447182,0.01311888857671453
formalized-logic,complexity_add,0.7015621,0.75584257,-0.05428046,0.014347422028497826
formalized-logic,operator_and,0.6947235,0.7986531,-0.10392964,0.0
formalized-logic,Eq.sentence_eq,0.65944207,0.6566807,0.002761364,0.0
formalized-logic,LT.sentence_eq,0.6494388,0.77287334,-0.12343454,0.0
formalized-logic,Mem.sentence_eq,0.66371006,0.7596548,-0.09594476,0.0
formalized-logic,LE.sentence_eq,0.696808,0.67689145,0.019916534,0.0
formalized-logic,LE.def_of_Eq_of_LT,0.7516771,0.8473706,-0.09569353,0.0
formalized-logic,Eq.equal_inj,0.7122282,0.7468935,-0.034665346,0.0
formalized-logic,LE.le_inj,0.7238017,0.7700735,-0.0462718,0.014444038392822255
formalized-logic,mem_def,0.6932072,0.72155416,-0.028346956,0.0
formalized-logic,LE.open,0.70796144,0.7844774,-0.07651597,0.0
formalized-logic,finitary2,0.68504965,0.74649173,-0.061442077,0.0
formalized-logic,finitary3,0.6571026,0.7384355,-0.08133292,0.0
formalized-logic,hom_operator',0.6439918,0.712166,-0.06817418,0.0
formalized-logic,hom_finitary0,0.684446,0.69636285,-0.011916876,0.03274768336114813
formalized-logic,hom_finitary3,0.65535694,0.7604859,-0.105128944,0.0
formalized-logic,eq_equal_iff,0.6859623,0.61755174,0.068410575,0.01080572358792953
formalized-logic,eq_mem_iff,0.67249745,0.75695163,-0.08445418,0.010644843663175583
formalized-logic,polarity_rel,0.6674254,0.7571349,-0.08970952,0.0
formalized-logic,polarity_verum,0.7214385,0.8171957,-0.09575719,0.0
formalized-logic,polarity_and,0.71168697,0.71630347,-0.004616499,0.0
formalized-logic,polarity_all,0.695478,0.7495639,-0.05408585,0.0
formalized-logic,polarity_ex,0.68884313,0.7959695,-0.107126355,0.0
formalized-logic,rel_negative,0.73399365,0.77414715,-0.040153503,0.022460221934337526
formalized-logic,nrel_positive,0.67866594,0.8009993,-0.12233335,0.0
formalized-logic,nrel_negative,0.7188307,0.7550512,-0.03622049,0.021999491270814596
formalized-logic,verum_positive,0.72722024,0.8096756,-0.08245534,0.0
formalized-logic,verum_negative,0.7580918,0.77958626,-0.021494448,0.0
formalized-logic,and_negative_iff,0.7272137,0.7404895,-0.013275802,0.0
formalized-logic,ex_negative_iff,0.73120546,0.8520597,-0.12085426,0.0
formalized-logic,all_positive_iff,0.7121535,0.74702775,-0.03487426,0.0
formalized-logic,Positive.eq_true,0.76403534,0.74702775,0.01700759,0.0
formalized-logic,polarity_rew,0.68914723,0.75606936,-0.06692213,0.01958855254288351
formalized-logic,primrec_stepVec,0.73961216,0.81016433,-0.07055217,0.04931094401211128
formalized-logic,table_length,0.7615415,0.7868547,-0.025313199,0.0
formalized-logic,step_table,0.74952334,0.7722116,-0.02268827,0.14465693403878116
formalized-logic,encode_ofNat_primrec,0.7783628,0.80239296,-0.024030149,0.028410105349502716
formalized-logic,stepVecT_ofFn,0.6479061,0.6830456,-0.0351395,0.015375919576752993
formalized-logic,primrec_stepVecT,0.6869009,0.728732,-0.041831076,0.04333342524581478
formalized-logic,vs_bin,0.6286447,0.7631953,-0.13455057,0.0
formalized-logic,primrec₂_and,0.7305852,0.8060473,-0.0754621,0.027676920725788073
formalized-logic,primrec₂_or,0.7250124,0.76651263,-0.04150021,0.0
formalized-logic,rewAux_neg,0.68650275,0.8473706,-0.16086787,0.021132501931688787
formalized-logic,ext_rewAux',0.6716856,0.74932534,-0.07763976,0.0
formalized-logic,rew_rel,0.6595534,0.68817246,-0.028619051,0.0
formalized-logic,rew_nrel,0.6432072,0.72641575,-0.08320856,0.0
formalized-logic,rew_rel_eq_comp,0.6842187,0.7825763,-0.09835762,0.0
formalized-logic,rew_nrel_eq_comp,0.6800639,0.7495492,-0.06948531,0.015375919576752993
formalized-logic,rew_rel0,0.6803223,0.7146953,-0.034372985,0.06919734267924166
formalized-logic,rew_rel1,0.7060989,0.7539736,-0.04787469,0.01780036436445884
formalized-logic,rew_rel2,0.6957407,0.7073473,-0.011606574,0.0
formalized-logic,rew_rel3,0.65988886,0.7700735,-0.11018461,0.014444038392822255
formalized-logic,map_inj,0.7377818,0.70346385,0.03431797,2.0984693567149826
formalized-logic,eq_rel_iff,0.67896473,0.7468935,-0.06792879,0.0
formalized-logic,eq_and_iff,0.69858515,0.71731555,-0.018730402,0.0
formalized-logic,eq_or_iff,0.6932709,0.7238722,-0.030601263,0.012291905248488678
formalized-logic,eq_all_iff,0.6735547,0.73354214,-0.059987426,0.0
formalized-logic,eq_exs_iff,0.6765228,0.73354214,-0.057019353,0.0
formalized-logic,eq_neg_iff,0.6919248,0.6965907,-0.004665911,0.012152619453719347
formalized-logic,eq_bexs_iff,0.6483396,0.795141,-0.14680135,0.0
formalized-logic,coe_inj,0.7474054,0.69660574,0.050799668,0.0
formalized-logic,coe_subst_eq_subst_coe,0.6883272,0.67618346,0.012143731,0.0
formalized-logic,coe_subst_eq_subst_coe₁,0.6963731,0.68066573,0.015707374,0.01258028002652256
formalized-logic,rew_eq_of_funEqOn,0.6497033,0.6758767,-0.026173353,0.009771914832383925
formalized-logic,ex_ne_subst,0.70470273,0.7976618,-0.09295905,0.0
formalized-logic,not_fvar?_fixitr_fvSup,0.61067116,0.76218235,-0.15151119,0.0
formalized-logic,subst_comp_fixitr_eq_map,0.68970627,0.7704636,-0.08075732,0.014065175617696738
formalized-logic,rew_univCl',0.67582035,0.68167067,-0.005850315,0.0
formalized-logic,univCl'_eq_self_of,0.6841343,0.7258938,-0.04175949,0.024513770770745204
formalized-logic,fvarList_univCl',0.6589705,0.6803063,-0.02133584,0.0
formalized-logic,univCl'_univCl'_eq_univCl',0.720139,0.73659223,-0.016453207,0.0
formalized-logic,emb_toEmpty,0.7091402,0.69885504,0.010285139,0.0
formalized-logic,toEmpty_emb,0.69522715,0.69885504,-0.0036278963,0.016823079147530118
formalized-logic,toEmpty_verum,0.7414927,0.7635509,-0.022058189,0.0
formalized-logic,toEmpty_ex,0.6945373,0.69636285,-0.0018255711,0.0
formalized-logic,coe_univCl_eq_univCl',0.7277473,0.73659223,-0.008844912,0.0
formalized-logic,univCl_coe_sentence,0.7119907,0.76525295,-0.053262234,0.0
formalized-logic,toEmpty'_coe,0.69270283,0.69636285,-0.0036600232,0.01643633786647736
formalized-logic,lMap_bind,0.7030412,0.7921603,-0.08911908,0.02102890957235638
formalized-logic,lMap_subst,0.68009984,0.6855904,-0.0054905415,0.0
formalized-logic,lMap_shift,0.70875967,0.73604345,-0.027283788,0.0
formalized-logic,lMap_emb,0.6959594,0.7621625,-0.06620312,0.014641228151248827
formalized-logic,neg_def,0.74026424,0.7302784,0.009985864,0.0
formalized-logic,verum_def,0.70098495,0.82989055,-0.1289056,0.0
formalized-logic,or_inj,0.73331106,0.76772076,-0.0344097,0.0
formalized-logic,imp_inj,0.7351036,0.7896395,-0.054535866,0.021342779035508762
formalized-logic,exs_inj,0.7247559,0.7094162,0.015339673,0.0
formalized-logic,exsClosure_inj,0.7134408,0.7316982,-0.01825744,0.0
formalized-logic,complexity_bot,0.7280939,0.8171957,-0.08910179,0.0
formalized-logic,complexity_and,0.68765235,0.71619856,-0.028546214,0.019066184168554805
formalized-logic,complexity_and',0.6904705,0.67062366,0.019846857,0.0
formalized-logic,complexity_or,0.68439066,0.7884969,-0.10410625,0.0
formalized-logic,complexity_imp',0.6705701,0.67062366,-5.3584576e-05,0.0
formalized-logic,complexity_all,0.7026171,0.81201726,-0.10940015,0.0
formalized-logic,complexity_exs,0.6924108,0.81201726,-0.119606435,0.0
formalized-logic,complexity_neg,0.71543443,0.76325005,-0.04781562,0.0
formalized-logic,and_iff,0.7236115,0.84777564,-0.124164164,0.0
formalized-logic,all_iff,0.7309725,0.74702775,-0.016055226,0.0
formalized-logic,verum,0.72753817,0.8149813,-0.08744311,0.0
formalized-logic,not_exs,0.7176837,0.7664989,-0.04881525,0.0
formalized-logic,not_rel,0.68649393,0.6581226,0.028371334,0.0
formalized-logic,rew_rel,0.66500646,0.76135767,-0.09635121,0.0
formalized-logic,rew_rel_eq_comp,0.6773308,0.76135767,-0.08402687,0.0
formalized-logic,val_bvar,0.70819014,0.77958626,-0.07139611,0.0
formalized-logic,val_func,0.6880879,0.76096207,-0.07287419,0.020331257396490172
formalized-logic,val_func',0.6548296,0.7365428,-0.0817132,0.0
formalized-logic,val_bShift,0.72251135,0.74522734,-0.022715986,0.0
formalized-logic,val_emb,0.6737968,0.721873,-0.048076212,0.0
formalized-logic,val_castLE,0.6769981,0.76135767,-0.084359586,0.0
formalized-logic,val_free,0.65737534,0.7237752,-0.06639987,0.0
formalized-logic,val_toEmpty,0.67631686,0.7673204,-0.09100354,0.0
formalized-logic,ofEquiv_val,0.7319915,0.69268954,0.03930199,0.0
formalized-logic,Eval.of_eq,0.7223455,0.74304235,-0.020696878,0.0
formalized-logic,eval_nrel,0.67109764,0.7065097,-0.035412073,0.020926327894353763
formalized-logic,eval_ex,0.708142,0.71408015,-0.0059381723,0.0
formalized-logic,eval_ball,0.69719607,0.82690907,-0.129713,0.01643633786647736
formalized-logic,eval_bexs,0.69436896,0.82690907,-0.1325401,0.01643633786647736
formalized-logic,eval_allClosure,0.6949794,0.7120754,-0.017095983,0.0
formalized-logic,eval_allItr,0.6828238,0.7631953,-0.0803715,0.017091178841121428
formalized-logic,eval_exsItr,0.6712562,0.7631953,-0.09193909,0.017091178841121428
formalized-logic,eval_rew_q,0.63869154,0.70342916,-0.06473762,0.03651035548131337
formalized-logic,eval_rewriteMap,0.68069017,0.73659223,-0.055902064,0.02222746933297143
formalized-logic,eval_bShift,0.70564044,0.75606936,-0.050428927,0.01958855254288351
formalized-logic,eval_bShift',0.6882242,0.76096207,-0.07273787,0.0
formalized-logic,eval_insert2,0.6850706,0.6608049,0.024265647,0.012084153628800744
formalized-logic,eval_free,0.6712595,0.72155416,-0.050294638,0.0
formalized-logic,eval_univCl,0.6848365,0.7333465,-0.048510015,0.0
formalized-logic,struc_models_iff_models,0.6403305,0.7233194,-0.08298892,0.0
formalized-logic,models_iff,0.70582694,0.7792679,-0.07344097,0.0
formalized-logic,notModels_iff,0.69662285,0.69918,-0.0025571585,0.0
formalized-logic,models_theory_iff,0.6956798,0.77931106,-0.08363128,0.0
formalized-logic,models_of_mem,0.7182113,0.7301301,-0.011918783,0.0
formalized-logic,Theory.models,0.66470873,0.7480041,-0.083295345,0.10135420570808924
formalized-logic,models_iff_models,0.67237514,0.7436512,-0.07127607,0.03545422201148058
formalized-logic,consequence_iff,0.64046496,0.79325074,-0.15278578,0.0
formalized-logic,consequence_iff',0.6393982,0.7297199,-0.09032166,0.01515859026953169
formalized-logic,satisfiable_iff,0.65117484,0.7668656,-0.11569077,0.014347422028497826
formalized-logic,unsatisfiable_iff,0.65170187,0.7484348,-0.096732914,0.0139735451588431
formalized-logic,satisfiable_intro,0.6211158,0.64331627,-0.022200465,0.0
formalized-logic,consequence_iff_unsatisfiable,0.624227,0.7484348,-0.124207795,0.0139735451588431
formalized-logic,eval_lMap,0.72657454,0.76763123,-0.041056693,0.0766128439141824
formalized-logic,mem_theory_iff,0.73766917,0.8082491,-0.070579946,0.0
formalized-logic,of_vec_one,0.66574585,0.7673204,-0.10157454,0.0
formalized-logic,of_vec_two,0.65705454,0.68708843,-0.030033886,0.0
formalized-logic,to_definable,0.6727749,0.78071153,-0.10793662,0.0
formalized-logic,of_iff,0.74228024,0.73659223,0.0056880116,0.0
formalized-logic,and,0.6661686,0.7986531,-0.13248456,0.0
formalized-logic,imp,0.6780359,0.7986531,-0.12061721,0.0
formalized-logic,fconj,0.709689,0.72125405,-0.01156503,0.0
formalized-logic,fintype_exs,0.69464123,0.71391004,-0.01926881,0.013618659056810884
formalized-logic,retraction,0.6762227,0.7930905,-0.11686784,0.0
formalized-logic,exsVec,0.6836018,0.7485253,-0.064923525,0.0194112781433596
formalized-logic,allVec,0.6852146,0.7485253,-0.06331074,0.0194112781433596
formalized-logic,substitution,0.6919068,0.68736666,0.0045401454,0.0
formalized-logic,DefinableRel.comp,0.70945644,0.6965669,0.012889564,0.0
formalized-logic,DefinableRel₃.comp,0.66775054,0.6537585,0.013992012,0.008202425276072524
formalized-logic,substitution,0.69050664,0.6819463,0.0085603595,0.0
formalized-logic,DefinableFunction₂.comp,0.70432425,0.6678573,0.036466956,0.00938702415411483
formalized-logic,DefinableFunction₃.comp,0.6725546,0.76540613,-0.09285152,0.0
formalized-logic,DefinableFunction₅.comp,0.67053086,0.72872794,-0.05819708,0.005773708993064081
formalized-logic,Hom.ext,0.81725043,0.7166101,0.10064036,0.0
formalized-logic,ext,0.8145345,0.76828754,0.046246946,0.0
formalized-logic,rel,0.6981931,0.6996326,-0.0014395118,0.0
formalized-logic,val_term,0.6909578,0.7237752,-0.032817423,0.0194112781433596
formalized-logic,Embedding.ext,0.7846515,0.69426453,0.09038699,0.0
formalized-logic,func,0.6588623,0.7546533,-0.09579098,0.0
formalized-logic,eval_hom_allClosure,0.66486156,0.6908028,-0.025941253,0.0
formalized-logic,symm,0.80632174,0.6625118,0.14380991,0.0
formalized-logic,modelsTheory,0.67779964,0.7472739,-0.06947428,0.0
formalized-logic,ofEquiv,0.69500196,0.80867183,-0.11366987,0.02918319297574543
formalized-logic,eval_iff_of_equiv,0.6923698,0.73944235,-0.04707253,0.2537447600746908
formalized-logic,of_equiv,0.7136328,0.6515709,0.062061906,0.028130653639669233
formalized-logic,eqv_symm,0.80242413,0.6625118,0.1399123,0.08580870621301423
formalized-logic,eqv_trans,0.7677739,0.771968,-0.004194081,0.0
formalized-logic,eqv_funcExt,0.72317183,0.6831049,0.040066957,0.0
formalized-logic,rel_mk,0.67585367,0.7057824,-0.029928744,0.02918319297574543
formalized-logic,rel_mk_of_eq,0.6573963,0.73995155,-0.082555234,0.016311345494670774
formalized-logic,val_mk,0.70849836,0.77606523,-0.06756687,0.0
formalized-logic,evalf_mk,0.7052718,0.76828754,-0.06301576,0.038648461761583715
formalized-logic,models_iff,0.6853248,0.6821121,0.0032126904,0.0
formalized-logic,consequence_iff_eq_of_models_eq,0.6295987,0.7184782,-0.088879526,0.006885821630509926
formalized-logic,satisfiable_iff_eq_of_models_eq,0.62158275,0.7564416,-0.13485885,0.006952782735512568
formalized-logic,func_ofFunc,0.6981908,0.69268954,0.0055012703,0.0
formalized-logic,func_sigma_inr,0.7307779,0.75440264,-0.023624718,0.018570952336025005
formalized-logic,rel_sigma_inl,0.71376324,0.7237752,-0.010011971,0.0
formalized-logic,rel_sigma_inr,0.7205625,0.7237752,-0.0032126904,0.0
formalized-logic,lMap_add₁,0.73456174,0.73482573,-0.00026398897,0.06042460408693621
formalized-logic,val_lMap_add₁,0.73397565,0.7745565,-0.04058087,0.0
formalized-logic,eval_lMap_add₂,0.7300695,0.8233059,-0.09323639,0.0
formalized-logic,func_sigma,0.6995389,0.71408015,-0.014541268,0.0
formalized-logic,rel_sigma,0.69062793,0.8008132,-0.110185266,0.0
formalized-logic,val_lMap_sigma,0.71425116,0.75478286,-0.040531695,0.0
formalized-logic,Tarski.Structure.rel_uLift,0.68534625,0.7604859,-0.07513964,0.0
formalized-logic,val_operator,0.66378427,0.6876606,-0.02387631,0.012805599801484296
formalized-logic,Operator.val_comp,0.70472395,0.75081253,-0.046088576,0.0
formalized-logic,Operator.val_bvar,0.6846212,0.7258938,-0.04127258,0.0
formalized-logic,val_operator_or,0.7093717,0.7351316,-0.025759935,0.018100795991223582
formalized-logic,zero_eq_of_lang,0.6951888,0.7146953,-0.019506454,0.051687599763070406
formalized-logic,add_eq_of_lang,0.6807802,0.72155416,-0.040773988,0.0
formalized-logic,mul_eq_of_lang,0.7096192,0.6581604,0.051458836,0.018100795991223582
formalized-logic,le_iff_of_eq_of_lt,0.7403584,0.7572104,-0.016851962,0.04766710824705401
formalized-logic,eq_lang,0.66921026,0.7120754,-0.042865157,0.0
formalized-logic,operator_val_ofEquiv_iff,0.6442605,0.6934036,-0.049143076,0.0
formalized-logic,eval_ballLT,0.6404497,0.79325074,-0.15280104,0.0
formalized-logic,eval_bexsLT,0.66052234,0.79325074,-0.1327284,0.0
formalized-logic,val_skolem_func,0.63200057,0.6830456,-0.05104506,0.0
formalized-logic,subset,0.65212834,0.73280066,-0.08067232,0.0
formalized-logic,closed,0.6366024,0.7092939,-0.0726915,0.0
formalized-logic,set_nonempty,0.7564264,0.74513805,0.011288345,0.0893850831912794
formalized-logic,str_func_def,0.64343697,0.7354829,-0.0920459,0.0
formalized-logic,str_val,0.66832745,0.71619856,-0.047871113,0.019066184168554805
formalized-logic,str_eval,0.67845404,0.78830355,-0.10984951,0.0
formalized-logic,card_le_aleph0,0.71658975,0.785836,-0.06924623,0.0
formalized-logic,func_Uprod,0.64996356,0.8233059,-0.17334235,0.0
formalized-logic,val_Uprod,0.65655696,0.75440264,-0.09784567,0.018570952336025005
formalized-logic,val_Uprod,0.6462409,0.7244891,-0.0782482,0.01794932311973675
formalized-logic,decidable_of_incomplete,0.6827864,0.68114126,0.0016451478,0.0
formalized-logic,iff_complete_disjunctive,0.68435407,0.7272828,-0.042928755,0.0
formalized-logic,trans,0.6957182,0.6816541,0.014064133,0.0
formalized-logic,cast!,0.7282626,0.771968,-0.043705404,0.0
formalized-logic,provableSet_iff,0.71495384,0.77882636,-0.063872516,0.0
formalized-logic,WeakerThan.wk,0.7049951,0.7302784,-0.025283277,0.0
formalized-logic,strictlyWeakerThan_iff,0.68620086,0.7097161,-0.023515224,0.0
formalized-logic,swt_of_wt_of_swt,0.7040184,0.8022879,-0.09826946,0.29779467721475356
formalized-logic,StrictlyWeakerThan.trans,0.7067649,0.79502165,-0.08825678,0.0
formalized-logic,StrictlyWeakerThan.of_unprovable_provable,0.6815096,0.7518808,-0.07037121,0.018254847170648184
formalized-logic,Equiv.iff,0.74390113,0.7091978,0.034703314,0.0
formalized-logic,Equiv.le,0.7328793,0.77532625,-0.04244697,0.05047130735974415
formalized-logic,Incomparable.of_unprovable,0.67173094,0.6866659,-0.014934957,0.017509742916171245
formalized-logic,provableSet_theory,0.71793544,0.7764634,-0.058527946,0.0
formalized-logic,inconsistent_iff_theory_eq,0.7372151,0.8318962,-0.094681084,0.0
formalized-logic,not_consistent_iff_inconsistent,0.7377697,0.7844774,-0.04670769,0.0
formalized-logic,consistent_iff_exists_unprovable,0.66997176,0.7147778,-0.044806063,0.0
formalized-logic,Consistent.of_le,0.7210263,0.73280066,-0.011774361,0.0
formalized-logic,DeductiveExplosion.dexp!,0.637414,0.7506611,-0.1132471,0.030862857584513684
formalized-logic,inconsistent_iff_provable_bot,0.7333647,0.71299374,0.02037096,0.0
formalized-logic,consistent_iff_unprovable_bot,0.7127954,0.75885934,-0.04606396,0.0
formalized-logic,Consistent.not_bot,0.6966833,0.6747831,0.021900177,0.0
formalized-logic,complete_def,0.67945874,0.7381304,-0.058671653,0.0
formalized-logic,incomplete_def,0.6979407,0.690606,0.007334709,0.03605011911096033
formalized-logic,Equiv.incomplete,0.7347177,0.7778753,-0.043157578,0.0
formalized-logic,Equiv.incomplete_iff,0.75281477,0.7438837,0.008931041,0.0
formalized-logic,not_incomplete_iff_complete,0.7495383,0.8171957,-0.06765741,0.0
formalized-logic,axm_subset,0.7084991,0.68522006,0.023279011,0.0
formalized-logic,adjoin!,0.7646395,0.76763123,-0.002991736,0.0
formalized-logic,le_of_subset,0.77794874,0.77970797,-0.0017592311,0.05430496628160947
formalized-logic,weakening!,0.70494366,0.72722393,-0.022280276,0.21831691692987634
